ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
94.187.60.104,,LB,Beirut,,,false,0.32,2019-01-03T09:40:05Z,2015-01-11T13:59:37Z
185.3.75.225,,GB,,,,false,1.00,2019-01-03T09:40:02Z,2015-01-11T13:59:37Z
216.137.192.132,132-192-137-216.mtaonline.net.,US,Wasilla,,,false,0.75,2019-01-03T09:40:04Z,2015-01-11T13:59:40Z
218.236.241.132,,KR,Goyang-si,,,true,0.98,2019-01-03T09:40:08Z,2015-01-11T14:01:35Z
219.95.44.145,,MY,George Town,none of your business,,false,1.00,2019-01-03T09:40:04Z,2015-01-11T14:02:16Z
212.16.81.14,,IR,Tehran,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.98,2019-01-03T09:40:04Z,2015-01-11T14:03:39Z
210.60.80.1,dns.kyu.edu.tw.,TW,,,,false,1.00,2019-01-03T09:40:08Z,2015-01-11T14:03:49Z
89.189.176.146,sweet.211.ru.,RU,Novosibirsk,,,false,0.98,2019-01-03T09:40:04Z,2015-01-11T14:04:00Z
94.126.9.239,94-126-9-239.wifiweb.it.,IT,Breganze,,,false,0.98,2019-01-03T09:40:03Z,2015-01-11T14:04:39Z
115.42.228.246,,SG,Singapore,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:40:06Z,2015-01-11T14:04:59Z
62.202.1.81,81.1.202.62.static.wline.lns.sme.cust.swisscom.ch.,CH,Lyss,dnsmasq-2.48,,false,0.80,2019-01-03T09:40:03Z,2015-01-11T14:05:36Z
203.66.98.2,ns2.dayo.com.tw.,TW,,,,false,1.00,2019-01-03T09:40:07Z,2015-01-11T14:05:59Z
27.254.55.66,idc-27-254-55-66.csloxinfo.com.,TH,,LOCAL-070323.132242,,false,1.00,2019-01-03T09:40:06Z,2015-01-11T14:06:40Z
122.199.242.13,static.122-199-242-13.nexg.net.,KR,,,,false,0.90,2019-01-03T09:40:15Z,2015-01-11T14:06:59Z
75.117.247.211,h211.247.117.75.static.ip.windstream.net.,US,Concord,dnsmasq-2.76,,false,1.00,2019-01-03T09:40:05Z,2015-01-11T14:08:25Z
218.224.241.242,ns.m-tec.co.jp.,JP,,,,false,1.00,2019-01-03T09:40:07Z,2015-01-11T14:09:55Z
94.187.60.124,,LB,Beirut,,,false,0.45,2019-01-03T09:40:07Z,2015-01-11T14:10:53Z
94.187.60.53,,LB,Beirut,,,false,0.30,2019-01-03T09:40:15Z,2015-01-11T14:12:49Z
209.135.43.4,ns7.usi.net.,US,,9.9.9-S7,,false,1.00,2019-01-03T09:40:05Z,2015-01-11T14:13:26Z
203.219.96.46,203-219-96-46.static.tpgi.com.au.,AU,Sydney,,,false,1.00,2019-01-03T09:40:07Z,2015-01-11T14:14:14Z
97.107.196.55,gpc-97-107-196-55-ne.gpcom.net.,US,Omaha,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-01-03T09:40:06Z,2015-01-11T14:15:43Z
194.231.138.26,lot.halle-net.de.,DE,,,,false,1.00,2019-01-03T09:40:05Z,2015-01-11T14:18:38Z
5.135.148.143,mailhop.la-maison-bleue.fr.,FR,,Microsoft DNS 6.1.7601 (1DB15CD4),,false,1.00,2019-01-03T09:40:05Z,2015-01-11T14:22:47Z
61.220.49.69,61-220-49-69.HINET-IP.hinet.net.,TW,Taipei,,,false,1.00,2019-01-03T09:40:08Z,2015-01-11T14:22:58Z
62.202.1.86,86.1.202.62.static.wline.lns.sme.cust.swisscom.ch.,CH,Lyss,dnsmasq-2.48,,true,0.60,2019-01-03T09:40:05Z,2015-01-11T14:25:01Z
220.128.239.13,220-128-239-13.HINET-IP.hinet.net.,TW,Taipei,,,false,1.00,2019-01-03T09:40:08Z,2015-01-11T14:25:47Z
204.38.88.2,,US,Owosso,,,false,1.00,2019-01-03T09:40:10Z,2015-01-11T14:30:03Z
78.139.117.73,73-117-139-78.kamensktel.ru.,RU,Kamensk-Ural'skiy,,,true,1.00,2019-01-03T09:40:07Z,2015-01-11T14:30:05Z
24.187.226.203,ool-18bbe2cb.static.optonline.net.,US,Stamford,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-01-03T09:40:08Z,2015-01-11T14:33:28Z
195.171.217.172,,GB,Edinburgh,DNS,,false,0.57,2019-01-03T09:40:06Z,2015-01-11T14:34:38Z
80.82.34.182,boguch1-ckd4.vsi.ru.,RU,Rossosh',ZyWALL DNS,,false,0.25,2019-01-03T09:40:09Z,2015-01-11T14:34:39Z
59.28.140.6,,KR,,,,false,1.00,2019-01-03T09:40:11Z,2015-01-11T14:35:10Z
60.45.74.252,p9252-ipbffx02sapodori.hokkaido.ocn.ne.jp.,JP,Kofu,,,false,1.00,2019-01-03T09:40:09Z,2015-01-11T14:35:39Z
190.196.15.163,,CL,Santiago,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:40:09Z,2015-01-11T14:35:42Z
153.19.161.6,dns.apsl.edu.pl.,PL,Gdańsk,9.3.1,,false,1.00,2019-01-03T09:40:07Z,2015-01-11T14:36:31Z
88.149.193.46,88-149-193-46.v4.ngi.it.,IT,Bagno a Ripoli,,,false,1.00,2019-01-03T09:40:08Z,2015-01-11T14:36:46Z
123.220.250.76,p10076-ipbffx02sapodori.hokkaido.ocn.ne.jp.,JP,Tokyo,,,false,1.00,2019-01-03T09:40:09Z,2015-01-11T14:38:01Z
211.181.233.206,,KR,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.95,2019-01-03T09:40:14Z,2015-01-11T14:38:12Z
129.7.235.243,erdc24.er.uh.edu.,US,Houston,,,false,1.00,2019-01-03T09:40:09Z,2015-01-11T14:41:14Z
203.66.98.1,ns1.dayo.com.tw.,TW,,,,false,1.00,2019-01-03T09:40:15Z,2015-01-11T14:41:24Z
181.14.195.114,host114.181-14-195.telecom.net.ar.,AR,,,,false,1.00,2019-01-03T09:40:10Z,2015-01-11T14:42:28Z
200.27.114.228,,CL,,,,false,0.78,2019-01-03T09:40:12Z,2015-01-11T14:42:46Z
195.65.26.20,ns1.kscag.ch.,CH,Regensdorf,,,false,1.00,2019-01-03T09:40:09Z,2015-01-11T14:47:05Z
188.112.46.4,188-112-46-4.net.hawetelekom.pl.,PL,Żychlin,,,false,1.00,2019-01-03T09:40:09Z,2015-01-11T14:47:06Z
200.216.230.194,,BR,,,,false,0.62,2019-01-03T09:40:12Z,2015-01-11T14:49:40Z
60.32.164.130,,JP,,Microsoft DNS 6.1.7601 (1DB15CD4),,false,1.00,2019-01-03T09:40:16Z,2015-01-11T14:49:46Z
62.77.177.45,,IE,Kildare,dnsmasq-2.48,,true,0.98,2019-01-03T09:40:09Z,2015-01-11T14:50:36Z
78.7.251.131,78-7-251-131-static.albacom.net.,IT,Rome,,,false,1.00,2019-01-03T09:40:09Z,2015-01-11T14:50:45Z
179.184.32.186,stv.static.gvt.net.br.,BR,Novo Hamburgo,,,false,0.75,2019-01-03T09:40:12Z,2015-01-11T14:50:55Z
85.223.154.233,ultima-trade.lv.sovam.net.ua.,UA,,x.x.x,,false,0.95,2019-01-03T09:40:10Z,2015-01-11T14:56:04Z
213.128.88.211,server-213.128.88.211.radore.net.tr.,TR,,,,false,0.70,2019-01-03T09:40:21Z,2015-01-11T14:57:52Z
62.225.1.33,public.ns2.i-motion.de.,DE,Wachtberg,,,true,1.00,2019-01-03T09:40:13Z,2015-01-11T14:58:02Z
78.102.9.76,78.102.9.76.static.b2b.upcbusiness.cz.,CZ,Blansko,,,false,1.00,2019-01-03T09:40:09Z,2015-01-11T14:59:13Z
62.49.14.181,no-dns-yet.demon.co.uk.,GB,Dunblane,,,false,0.92,2019-01-03T09:40:16Z,2015-01-11T14:59:17Z
137.116.208.102,,NL,Amsterdam,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2019-01-03T09:40:09Z,2015-01-11T14:59:40Z
186.149.243.52,adsl-243-52.tricom.net.,DO,Santiago de los Caballeros,dnsmasq-2.71,,false,1.00,2019-01-03T09:40:10Z,2015-01-11T15:04:59Z
186.216.62.1,186-216-62-1-CORPORATIVO-CLIENTE-48642.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:11Z,2015-01-11T15:05:56Z
188.165.213.149,ns211392.ip-188-165-213.eu.,FR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.48,2019-01-03T09:40:10Z,2015-01-11T15:06:08Z
186.216.62.85,186-216-62-85-CORPORATIVO-CLIENTE-48726.metroflex.com.br.,BR,,,,false,0.98,2019-01-03T09:40:11Z,2015-01-11T15:07:13Z
186.216.62.49,186-216-62-49-CORPORATIVO-CLIENTE-48690.metroflex.com.br.,BR,,,,false,0.98,2019-01-03T09:40:11Z,2015-01-11T15:09:32Z
59.125.90.50,59-125-90-50.HINET-IP.hinet.net.,TW,Taichung,,,false,1.00,2019-01-03T09:40:12Z,2015-01-11T15:10:20Z
109.68.24.236,,IT,,,,false,1.00,2019-01-03T09:40:13Z,2015-01-11T15:11:13Z
94.154.60.61,,PL,Bodzentyn,,,false,0.92,2019-01-03T09:40:11Z,2015-01-11T15:11:16Z
198.13.100.82,,US,Walnut,unbound 1.4.22,,false,1.00,2019-01-03T09:40:12Z,2015-01-11T15:12:13Z
103.3.72.5,fpp.datasafe.com.my.,MY,Shah Alam,,,false,1.00,2019-01-03T09:40:12Z,2015-01-11T15:12:44Z
204.8.88.119,md03.readytechs.com.,US,,,,false,1.00,2019-01-03T09:40:15Z,2015-01-11T15:14:43Z
211.220.193.202,,KR,,,,false,1.00,2019-01-03T09:40:17Z,2015-01-11T15:15:21Z
80.178.147.252,80.178.147.252.adsl.012.net.il.,IL,Rishon LeZiyyon,Safelines Ltd,,false,1.00,2019-01-03T09:40:12Z,2015-01-11T15:16:08Z
182.18.187.253,static-182.18.187-253.ctrls.in.,IN,,,,false,0.88,2019-01-03T09:40:17Z,2015-01-11T15:17:06Z
194.0.79.10,thegreen.ccbisp.net.,IE,Cork,,,false,1.00,2019-01-03T09:40:12Z,2015-01-11T15:17:44Z
178.238.36.48,susik.kapsa.cz.,CZ,Prague,9.3.1,,false,1.00,2019-01-03T09:40:13Z,2015-01-11T15:18:05Z
69.69.164.74,in-69-69-164-74.sta.embarqhsd.net.,US,Columbia City,,,false,0.60,2019-01-03T09:40:13Z,2015-01-11T15:18:14Z
204.8.88.69,md01.readytechs.com.,US,,,,false,1.00,2019-01-03T09:40:16Z,2015-01-11T15:19:17Z
62.7.174.146,,GB,,,,false,1.00,2019-01-03T09:40:12Z,2015-01-11T15:21:34Z
103.7.230.26,,ID,Tangerang,,,false,1.00,2019-01-03T09:40:16Z,2015-01-11T15:21:59Z
202.30.143.41,nsa.shinbiro.com.,KR,,,,false,0.85,2019-01-03T09:40:17Z,2015-01-11T15:22:01Z
183.179.59.133,183179059133.ctinets.com.,HK,Central,dnsmasq-2.40,,true,0.88,2019-01-03T09:40:14Z,2015-01-11T15:26:10Z
194.14.10.6,,SE,,,,false,1.00,2019-01-03T09:40:13Z,2015-01-11T15:27:29Z
203.153.33.210,ws210-33-153-203.rcil.gov.in.,IN,Kochi,,,false,1.00,2019-01-03T09:40:15Z,2015-01-11T15:27:49Z
192.77.147.202,ns2.hydraulic-supply.com.,US,,,,false,1.00,2019-01-03T09:40:14Z,2015-01-11T15:30:08Z
80.148.34.131,ns.hcc.de.,DE,Leipzig,,,false,1.00,2019-01-03T09:40:13Z,2015-01-11T15:32:14Z
186.216.62.21,186-216-62-21-CORPORATIVO-CLIENTE-48662.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:16Z,2015-01-11T15:42:11Z
186.67.185.229,,CL,Iquique,,,false,1.00,2019-01-03T09:40:16Z,2015-01-11T15:42:53Z
88.208.192.80,server88-208-192-80.live-servers.net.,GB,Gloucester,Microsoft DNS 6.0.6002 (17725FAC),,false,1.00,2019-01-03T09:40:14Z,2015-01-11T15:44:17Z
59.120.9.190,59-120-9-190.HINET-IP.hinet.net.,TW,Taipei,,,false,1.00,2019-01-03T09:40:17Z,2015-01-11T15:44:31Z
95.79.30.21,alomir.ru.,RU,Nizhniy Novgorod,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.95,2019-01-03T09:40:15Z,2015-01-11T15:45:02Z
221.186.90.221,,JP,Katsushika,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.95,2019-01-03T09:40:18Z,2015-01-11T15:45:26Z
177.126.81.193,177.126.81.193.novatelecomto.com.br.,BR,Palmas,,,true,0.90,2019-01-03T09:40:18Z,2015-01-11T15:47:21Z
203.31.34.210,ns1.au.viaip.com.,AU,,,,false,1.00,2019-01-03T09:40:17Z,2015-01-11T15:49:36Z
61.219.175.18,61-219-175-18.HINET-IP.hinet.net.,TW,Taipei,9.4.1,,false,1.00,2019-01-03T09:40:17Z,2015-01-11T15:50:07Z
213.215.217.142,cpeit_trn000561.ia.colt.net.,IT,,,,false,1.00,2019-01-03T09:40:18Z,2015-01-11T15:50:46Z
186.216.62.29,186-216-62-29-CORPORATIVO-CLIENTE-48670.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:17Z,2015-01-11T15:52:22Z
186.216.62.53,186-216-62-53-CORPORATIVO-CLIENTE-48694.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:17Z,2015-01-11T15:53:28Z
146.0.113.121,,DE,Leipzig,dnsmasq-2.32,,true,0.52,2019-01-03T09:40:16Z,2015-01-11T15:53:38Z
200.169.88.1,ns1.visualbyte.com.br.,BR,,Microsoft DNS 6.0.6001 (17714726),,false,1.00,2019-01-03T09:40:17Z,2015-01-11T15:54:53Z
173.231.98.250,IP-173-231-98-250.static.fibrenoire.ca.,CA,Saint-Basile-le-Grand,,,false,1.00,2019-01-03T09:40:16Z,2015-01-11T15:55:54Z
59.120.35.49,59-120-35-49.HINET-IP.hinet.net.,TW,Taipei,9.3.1,,false,1.00,2019-01-03T09:40:19Z,2015-01-11T15:55:55Z
186.67.63.94,mail.sattelchile.cl.,CL,Santiago,,,false,1.00,2019-01-03T09:40:19Z,2015-01-11T15:57:08Z
103.7.230.74,,ID,Tangerang,,,false,1.00,2019-01-03T09:40:18Z,2015-01-11T15:57:47Z
216.218.228.102,rayservers-gmbh-ag.gigabitethernet3-8.core1.fmt2.he.net.,US,Placerville,,,false,1.00,2019-01-03T09:40:21Z,2015-01-11T15:58:15Z
210.102.252.3,,KR,Gwangjin-gu,,,false,1.00,2019-01-03T09:40:21Z,2015-01-11T15:58:34Z
190.223.63.100,,PE,Arequipa,,,false,1.00,2019-01-03T09:40:18Z,2015-01-11T15:59:12Z
103.7.230.94,,ID,Tangerang,,,false,0.98,2019-01-03T09:40:18Z,2015-01-11T15:59:54Z
61.67.177.10,61-67-177-host10.kbtelecom.net.tw.,TW,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:40:19Z,2015-01-11T16:00:42Z
62.148.13.133,,RU,Moscow,,,false,1.00,2019-01-03T09:40:18Z,2015-01-11T16:01:52Z
186.236.78.114,186.236.78.114.nipbr.com.,BR,São José dos Campos,,,false,1.00,2019-01-03T09:40:19Z,2015-01-11T16:03:30Z
173.212.50.166,ns2.efpsb.k12.la.us.,US,Napoleonville,Microsoft DNS 6.0.6002 (17725FAC),,false,0.90,2019-01-03T09:40:18Z,2015-01-11T16:03:47Z
74.208.158.246,www.biadiagnostics.com.,US,Wayne,,,false,1.00,2019-01-03T09:40:18Z,2015-01-11T16:04:19Z
203.158.26.141,,MY,,,,false,0.78,2019-01-03T09:40:18Z,2015-01-11T16:05:49Z
199.88.158.1,gateway.smerty.org.,US,,,,false,1.00,2019-01-03T09:40:19Z,2015-01-11T16:08:27Z
203.234.237.1,anamit.co.kr.,KR,,,,false,1.00,2019-01-03T09:40:23Z,2015-01-11T16:09:18Z
212.145.157.180,static-180-157-145-212.ipcom.comunitel.net.,ES,Barcelona,,,false,1.00,2019-01-03T09:40:19Z,2015-01-11T16:11:01Z
186.216.62.5,186-216-62-5-CORPORATIVO-CLIENTE-48646.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:20Z,2015-01-11T16:12:52Z
218.102.1.7,tswc2a007.netvigator.com.,HK,,,,false,1.00,2019-01-03T09:40:19Z,2015-01-11T16:13:32Z
178.20.244.76,remote.rea-sallanches.com.,FR,Chamonix,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:40:18Z,2015-01-11T16:15:20Z
116.12.161.245,,SG,Singapore,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.65,2019-01-03T09:40:25Z,2015-01-11T16:15:34Z
185.56.172.138,host-185-56-172-138.warszawa.virtuaoperator.pl.,PL,Marki,,,false,1.00,2019-01-03T09:40:19Z,2015-01-11T16:16:27Z
94.23.163.114,bounces.elasticemail.net.,DE,Saarbrücken,,,false,1.00,2019-01-03T09:40:19Z,2015-01-11T16:20:27Z
109.228.23.22,server109-228-23-22.live-servers.net.,GB,Gloucester,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:40:19Z,2015-01-11T16:27:02Z
46.13.5.26,,CZ,Sakvice,,,false,1.00,2019-01-03T09:40:19Z,2015-01-11T16:27:12Z
211.35.76.100,,KR,,,,false,0.98,2019-01-03T09:40:27Z,2015-01-11T16:28:41Z
181.49.38.186,,CO,Bogotá,,,false,0.98,2019-01-03T09:40:20Z,2015-01-11T16:28:47Z
62.219.45.200,dns.scepia.com.,IL,Holon,9.9.4-RedHat-9.9.4-50.el7_3.1,,true,1.00,2019-01-03T09:40:20Z,2015-01-11T16:31:53Z
46.37.4.202,host202-4-37-46.serverdedicati.aruba.it.,IT,Arezzo,Microsoft DNS 6.0.6002 (1772487D),,false,1.00,2019-01-03T09:40:21Z,2015-01-11T16:37:10Z
187.120.64.42,187-120-64-42.pso-wr.mastercabo.com.br.,BR,,,,false,1.00,2019-01-03T09:40:22Z,2015-01-11T16:38:58Z
41.208.16.161,41-208-16-161.mtnns.net.,ZA,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:40:29Z,2015-01-11T16:39:25Z
213.215.217.234,cpeit_trn001144.ia.colt.net.,IT,,,,false,1.00,2019-01-03T09:40:24Z,2015-01-11T16:39:42Z
190.82.96.187,190-82-96-187.static.tie.cl.,CL,,,,false,0.98,2019-01-03T09:40:23Z,2015-01-11T16:39:48Z
103.21.44.80,,MY,Kuala Lumpur,,,false,1.00,2019-01-03T09:40:23Z,2015-01-11T16:40:46Z
60.250.64.216,60-250-64-216.HINET-IP.hinet.net.,TW,Taipei,,,false,1.00,2019-01-03T09:40:24Z,2015-01-11T16:40:55Z
195.189.24.132,,SE,Stockholm,,,false,0.98,2019-01-03T09:40:26Z,2015-01-11T16:42:55Z
62.20.124.115,62-20-124-115.customer.telia.com.,SE,Karlstad,dnsmasq-2.40,,true,1.00,2019-01-03T09:40:22Z,2015-01-11T16:43:09Z
83.13.109.142,fef142.internetdsl.tpnet.pl.,PL,Wieliczka,no version,,true,0.98,2019-01-03T09:40:22Z,2015-01-11T16:44:10Z
89.87.130.163,static-qvn-qvs-130163.business.bouyguestelecom.com.,FR,Aubiet,,,false,0.95,2019-01-03T09:40:25Z,2015-01-11T16:44:28Z
80.95.97.42,42.97.95.80.static.b26.cz.,CZ,Prague,,,false,1.00,2019-01-03T09:40:22Z,2015-01-11T16:44:32Z
218.32.66.3,dns2.chi.com.tw.,TW,,,,false,0.98,2019-01-03T09:40:25Z,2015-01-11T16:45:06Z
186.216.62.77,186-216-62-77-CORPORATIVO-CLIENTE-48718.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:23Z,2015-01-11T16:45:27Z
59.124.195.5,twspam01.chialin.com.tw.,TW,Taoyuan District,,,false,1.00,2019-01-03T09:40:25Z,2015-01-11T16:45:56Z
210.249.76.224,aa2011070158d2f94ce0.userreverse.dion.ne.jp.,JP,,,,false,1.00,2019-01-03T09:40:24Z,2015-01-11T16:46:33Z
109.195.227.117,109x195x227x117.static-customer.rostov.ertelecom.ru.,RU,Rostov-on-Don,,,false,0.98,2019-01-03T09:40:23Z,2015-01-11T16:46:54Z
186.216.62.17,186-216-62-17-CORPORATIVO-CLIENTE-48658.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:24Z,2015-01-11T16:47:07Z
5.32.39.2,,AE,Dubai,,,false,1.00,2019-01-03T09:40:27Z,2015-01-11T16:47:29Z
186.216.62.73,186-216-62-73-CORPORATIVO-CLIENTE-48714.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:24Z,2015-01-11T16:48:30Z
59.120.20.61,hsms.hs3c.com.tw.,TW,Taipei,Microsoft DNS 6.1.7601 (1DB15EC5),,false,1.00,2019-01-03T09:40:25Z,2015-01-11T16:49:16Z
195.67.175.66,,SE,Bunkeflostrand,,,false,1.00,2019-01-03T09:40:23Z,2015-01-11T16:49:56Z
210.60.253.1,,TW,,9.9.4-RedHat-9.9.4-29.el7_2.4,,true,0.98,2019-01-03T09:40:26Z,2015-01-11T16:51:14Z
89.25.240.230,host-89.25.240.230.static.3s.pl.,PL,Zabrze,,,false,0.98,2019-01-03T09:40:23Z,2015-01-11T16:51:23Z
37.187.182.248,248.ip-37-187-182.eu.,FR,,,,false,1.00,2019-01-03T09:40:23Z,2015-01-11T16:52:15Z
195.110.24.248,ns1.dfz.bg.,BG,Gabrovo,,,false,1.00,2019-01-03T09:40:23Z,2015-01-11T16:53:19Z
203.171.33.150,203-171-33-150.xtreme.net.nz.,NZ,Wellington,,,false,1.00,2019-01-03T09:40:25Z,2015-01-11T16:54:56Z
152.101.123.194,152-101-123-194.static.hk.net.,HK,,,,false,1.00,2019-01-03T09:40:28Z,2015-01-11T16:54:57Z
62.160.253.142,,FR,,,,false,1.00,2019-01-03T09:40:27Z,2015-01-11T16:58:35Z
116.48.157.204,116-48-157-204.static.netvigator.com.,HK,Wanchai,ZyWALL DNS,,false,1.00,2019-01-03T09:40:26Z,2015-01-11T17:03:30Z
209.211.254.18,,US,Rock Springs,,,false,1.00,2019-01-03T09:40:25Z,2015-01-11T17:04:05Z
217.117.176.244,krasgmu.krsn.ru.,RU,,,,false,0.95,2019-01-03T09:40:26Z,2015-01-11T17:05:02Z
186.216.62.33,186-216-62-33-CORPORATIVO-CLIENTE-48674.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:26Z,2015-01-11T17:05:23Z
115.178.65.48,,KR,Gimpo-si,,,false,0.92,2019-01-03T09:40:33Z,2015-01-11T17:09:10Z
95.97.156.202,095-097-156-202.static.chello.nl.,NL,Haarlem,"kbwzcnsnl12, Customer DNS",,false,1.00,2019-01-03T09:40:25Z,2015-01-11T17:09:38Z
220.89.62.5,mail.nowitech.com.,KR,Daegu,,,false,1.00,2019-01-03T09:40:30Z,2015-01-11T17:10:19Z
178.210.42.50,,RU,Voronezh,,,false,0.92,2019-01-03T09:40:26Z,2015-01-11T17:11:26Z
62.168.122.92,venisklo-gw.po.gtsi.sk.,SK,,,,false,0.95,2019-01-03T09:40:26Z,2015-01-11T17:12:18Z
62.48.241.226,,PT,Lisbon,,,false,1.00,2019-01-03T09:40:26Z,2015-01-11T17:12:40Z
203.251.183.5,,KR,,,,false,1.00,2019-01-03T09:40:30Z,2015-01-11T17:16:47Z
89.251.147.98,mail.tnv.ru.,RU,Kazan’,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2019-01-03T09:40:27Z,2015-01-11T17:16:47Z
220.87.253.119,,KR,,,,false,1.00,2019-01-03T09:40:31Z,2015-01-11T17:16:50Z
188.92.214.1,,GE,Tbilisi,,,false,1.00,2019-01-03T09:40:27Z,2015-01-11T17:18:16Z
179.40.31.253,179-40-31-253.mrse.com.ar.,AR,Bahía Blanca,,,false,1.00,2019-01-03T09:40:30Z,2015-01-11T17:18:57Z
192.95.59.193,mail.btnsolucoes.com.br.,CA,Montreal,,,false,1.00,2019-01-03T09:40:27Z,2015-01-11T17:20:07Z
112.169.182.143,,KR,Gangdong-gu,,,false,1.00,2019-01-03T09:40:31Z,2015-01-11T17:20:30Z
173.167.73.114,173-167-73-114-centralpennsylvania.hfc.comcastbusiness.net.,US,Harrisburg,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.95,2019-01-03T09:40:28Z,2015-01-11T17:21:07Z
220.89.62.102,,KR,Daegu,,,false,1.00,2019-01-03T09:40:32Z,2015-01-11T17:22:28Z
62.202.3.226,226.3.202.62.static.wline.lns.sme.cust.swisscom.ch.,CH,Lyss,dnsmasq-2.48,,false,0.60,2019-01-03T09:40:27Z,2015-01-11T17:22:54Z
81.12.146.218,,RO,,,,false,1.00,2019-01-03T09:40:27Z,2015-01-11T17:25:12Z
213.16.56.132,,BG,Burgas,,,false,1.00,2019-01-03T09:40:27Z,2015-01-11T17:27:19Z
200.27.50.58,,CL,Santiago,,,false,0.90,2019-01-03T09:40:29Z,2015-01-11T17:31:47Z
62.97.123.106,,ES,Madrid,,,false,1.00,2019-01-03T09:40:27Z,2015-01-11T17:32:02Z
83.228.74.163,83-228-74-163.ip.btc-net.bg.,BG,,,,false,0.28,2019-01-03T09:40:28Z,2015-01-11T17:37:12Z
217.12.112.234,mail.naturbravo.md.,MD,Ciorescu,9.8.1-P1,,true,1.00,2019-01-03T09:40:28Z,2015-01-11T17:38:13Z
27.111.240.124,,AU,,dnsmasq-2.70,,false,1.00,2019-01-03T09:40:29Z,2015-01-11T17:38:23Z
62.48.241.227,mail1.igamaot.gov.pt.,PT,Lisbon,,,false,1.00,2019-01-03T09:40:31Z,2015-01-11T17:38:25Z
85.30.242.219,,RU,Moscow,,,false,0.98,2019-01-03T09:40:28Z,2015-01-11T17:38:46Z
173.228.207.114,ns2.axesapr.com.,PR,Trujillo Alto,,,false,1.00,2019-01-03T09:40:32Z,2015-01-11T17:38:47Z
62.97.123.107,,ES,Madrid,,,false,1.00,2019-01-03T09:40:28Z,2015-01-11T17:39:15Z
158.75.17.87,msdnaa.chem.uni.torun.pl.,PL,Toruń,,,false,1.00,2019-01-03T09:40:28Z,2015-01-11T17:39:46Z
112.172.100.194,,KR,Incheon,,,false,1.00,2019-01-03T09:40:33Z,2015-01-11T17:41:02Z
212.235.91.172,dsl212-235-91-172.bb.netvision.net.il.,IL,Tel Aviv,,,false,1.00,2019-01-03T09:40:35Z,2015-01-11T17:41:25Z
201.234.130.27,201-234-130-27.static.impsat.net.ar.,AR,Rivadavia,9.2.4,,false,1.00,2019-01-03T09:40:30Z,2015-01-11T17:41:44Z
112.216.32.123,,KR,,,,false,0.90,2019-01-03T09:40:31Z,2015-01-11T17:42:44Z
188.241.212.219,188-241-212-219.starnetmedia.ro.,RO,,,,false,1.00,2019-01-03T09:40:29Z,2015-01-11T17:45:13Z
210.242.212.158,210-242-212-158.HINET-IP.hinet.net.,TW,Taipei,dnsmasq-2.48,,true,1.00,2019-01-03T09:40:30Z,2015-01-11T17:45:41Z
201.200.130.35,www.ebsseguros.com.,CR,,,,false,1.00,2019-01-03T09:40:30Z,2015-01-11T17:45:41Z
186.216.62.69,186-216-62-69-CORPORATIVO-CLIENTE-48710.metroflex.com.br.,BR,,,,false,1.00,2019-01-03T09:40:30Z,2015-01-11T17:46:35Z
88.149.176.250,88-149-176-250.v4.ngi.it.,IT,Bagnolo San Vito,dnsmasq-2.40,,false,0.85,2019-01-03T09:40:29Z,2015-01-11T17:47:26Z
60.251.73.3,dns.ecic.com.tw.,TW,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.80,2019-01-03T09:40:32Z,2015-01-11T17:49:22Z
89.255.2.228,ns1.solidsolutions.eu.,NL,Rotterdam,,,false,1.00,2019-01-03T09:40:29Z,2015-01-11T17:49:22Z
